,FileName,Article_Filter,SRC,TopPos,TopNeg,DupCnt,Take,Length,Model,Beams,R1-F1,R1-Precision,R1-Recall,R2-F1,R2-Precision,R2-Recall,RL-F1,RL-Precision,RL-Recall,R1-D-F1,R1-D-Precision,R1-D-Recall,R2-D-F1,R2-D-Precision,R2-D-Recall,RL-D-F1,RL-D-Precision,RL-D-Recall
28,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_200.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,newsroom,10,10,5,200.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.17195603591011155,0.20673324339040233,0.16801526470526826,0.04361327992047603,0.05559389718880432,0.04084882404991486,0.1476162453993801,0.17663110580009894,0.14341053177482527,0.22759325183366733,0.255031822994056,0.23410334990847645,0.09919079047458314,0.11996968668075127,0.09564348389454913,0.2034312375082388,0.22907055098166634,0.20602711191398715
29,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_10_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,10,10,10,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.2578783712800463,0.19924976342859552,0.46759517420542474,0.15547286798039478,0.12530311867976077,0.2622712838915517,0.25841971795343827,0.20381525245805834,0.42980354127283055
30,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,10,10,5,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.2356598070363336,0.17542342886975515,0.46650061736863285,0.13473277071931025,0.10447709819892685,0.24826762888501105,0.23737316889022403,0.1803719907074091,0.4271356365670247
31,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_2_Neg_2_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,2,2,5,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.21204968573771193,0.15813458033675923,0.4221781568876845,0.10382888788436365,0.08060016843337298,0.1950662348917668,0.21148382460617865,0.16043107139305174,0.38440089198411287
32,/home/jupyter/w266_Final_Project/prod/cnn_dailymail_Pos_10_Neg_10_dCnt_10_take_1000.pickle_mLen_400_name_sshleifer-distilbart-cnn-12-6_beams_4.pickle,1,cnndailymail,10,10,10,1000.pickle,400,sshleifer-distilbart-cnn-12-6,4.pickle,0.35618349080658984,0.28965355135581805,0.5042117553470609,0.1629439012091732,0.13267452885322764,0.23157169658841223,0.3510780279259079,0.29335126322485194,0.46628931480252456,0.3443038418299986,0.3006547820658781,0.4388912305056547,0.14726075695357677,0.1286530366602117,0.1883883202977402,0.33156042878039693,0.29587351715944366,0.4023924328213699
33,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_1.pickle,1,newsroom,10,10,5,1000.pickle,400,facebook-bart-large-cnn,1.pickle,0.21293845510182863,0.1722726748628857,0.3412802852680637,0.08251644245018258,0.06863541417694052,0.12850488706612848,0.20780608091103867,0.17148256998471015,0.3108650907260363,0.24317285588754034,0.19691350093627294,0.3981714815128559,0.13106694738603994,0.11182080190725921,0.20024341550227556,0.24161778763616507,0.20073624589391412,0.3653515033723142
34,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_8.pickle,1,newsroom,10,10,5,1000.pickle,400,facebook-bart-large-cnn,8.pickle,0.18901349139662685,0.13842344715984015,0.3954264166822075,0.07532635511412952,0.05688922937337262,0.15165953985628447,0.18534283696750287,0.1378321177513633,0.3544169428768846,0.22888860220152318,0.1663346057722358,0.48640506953203666,0.13303742625422652,0.10039815355806385,0.26107344148455547,0.2328062465156431,0.17286731126714025,0.4453712586562901
35,/home/jupyter/w266_Final_Project/prod/cnn_dailymail_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-xsum_beams_4.pickle,1,cnndailymail,10,10,5,1000.pickle,400,facebook-bart-large-xsum,4.pickle,0.2096409293325051,0.34947479057402414,0.15750573211768207,0.05897775265434051,0.10017771720871824,0.04403293740436247,0.1929666521983841,0.3074297991012792,0.14670185797588411,0.24137823412876788,0.37040219510833555,0.18965194385314257,0.0832884348498476,0.12898718293063355,0.06532401727665027,0.22321602417240735,0.3274480434523164,0.17769367050770776
36,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_6.pickle,1,newsroom,10,10,5,1000.pickle,400,facebook-bart-large-cnn,6.pickle,0.19175948469075266,0.14245678028520714,0.3863945050642844,0.0760434675491458,0.05803482822337854,0.14826396133696726,0.18728765354671972,0.1412587811237945,0.3463153004690751,0.23268046704698478,0.17071680649323023,0.48089470840155524,0.1349126168948318,0.10292554519012592,0.25799730436460694,0.23576435983119992,0.17661464145719644,0.4404029892972941
37,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_800.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,newsroom,10,10,5,800.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.17843436018095493,0.2174963197552675,0.17177266347566839,0.04648047652118085,0.059868769707601306,0.04297941087372735,0.15203773746431348,0.1842203664888402,0.14515960960206326,0.23093620415795568,0.2592760841752996,0.23674028533047384,0.09839085311679303,0.11552928223945619,0.09614854387319857,0.20484167618171575,0.2293931639564314,0.20743941442090483
38,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_8_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,10,10,8,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.25399687705550295,0.19407386999628104,0.4718995541588887,0.1519534631536879,0.12082899999631984,0.26244052871145257,0.25516509001690907,0.19910104235005072,0.4346813008619343
39,/home/jupyter/w266_Final_Project/prod/multi_news_Pos_10_Neg_10_dCnt_1_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,multinews,10,10,1,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.23646071094691432,0.48324542448005253,0.16402909839662966,0.0673368678698942,0.1380615128239182,0.04644033244772912,0.21940385358356307,0.4040767028760435,0.155994175962189,0.2441388453229953,0.4739194746084104,0.17314703751652755,0.06801958606635038,0.13317788733990607,0.047830819698254014,0.22073899698763,0.38867118804378925,0.16034721865659873
40,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_100.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,newsroom,10,10,5,100.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.17872039012652283,0.22500347198354634,0.17017948221356852,0.04760110845640697,0.06625146227373098,0.042479472116148144,0.15207989062056948,0.18949702940559007,0.14329456066219795,0.23154777996133435,0.2717216838318232,0.2307677256924572,0.10182236986220976,0.13221887620151154,0.09495016348185893,0.2089153886501482,0.24574534052440605,0.20508712735519147
41,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_2_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,10,10,2,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.20876947012590058,0.15450464888563897,0.43509826141287966,0.10312105284273229,0.08021664294905145,0.19932709471073615,0.20878428129761795,0.15704065000743372,0.39503417221775683
42,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_9.pickle,1,newsroom,10,10,5,1000.pickle,400,facebook-bart-large-cnn,9.pickle,0.18921062697273924,0.13784958885115364,0.40351955574064247,0.07707429363800439,0.057782390088670005,0.15859507652028496,0.18598256663870516,0.13761449855540933,0.3616324909628657,0.22680329170135619,0.1642775247602839,0.48875722604180627,0.1314440720193018,0.09884299076544771,0.2617779920543552,0.23140122213661432,0.17121430262031695,0.44793451970767223
43,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_400.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,newsroom,10,10,5,400.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.1747391623484597,0.2131558771791875,0.16853824866969688,0.04611059980495204,0.059092397160901644,0.0430007340998245,0.14979698189817497,0.18147664158542032,0.14387389119381835,0.220355575495321,0.24733631796959663,0.22609813931556635,0.09175012089605394,0.11044921546218035,0.0886671194756357,0.19514093234786412,0.21875476598443117,0.19787608642724136
44,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_7_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,10,10,7,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.2485883542950105,0.18884271597447608,0.46807721674905295,0.14633179242261218,0.11589624622510972,0.2554054761527747,0.24922223586112166,0.19331028959191018,0.42986561736135936
45,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1600.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,newsroom,10,10,5,1600.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.18127939617067063,0.2235079745846633,0.17385515783514663,0.046321627381553036,0.060751080396691116,0.04240138425485288,0.15304779921543016,0.18747696831726596,0.14556521967280794,0.23222946071355147,0.26837365549638886,0.23547731732114976,0.09967169012685115,0.12023831351146815,0.09655045208817814,0.20513495862868195,0.23562573962728234,0.20590192991563988
